Designator,Mid X,Mid Y,Rotation,Layer
AE1,156.25,-102.214466,90.0,top
C1,173.7,-105.5375,270.0,top
D1,173.7,-100.851966,90.0,top
R1,173.7,-96.2,90.0,top
U1,173.7,-108.9,0.0,top
